pageid,category,is_bio_like
81230007,Category:Members of the Cortes Españolas,False
81230007,Category:Members of the Senate of Spain,False
81230007,Category:Members of the Senate of the Spanish Restoration,False
81230007,Category:Order of Civil Merit members,False
81230007,Category:People from Barcelona,True
81230007,Category:People from Manresa,True
81230007,Category:Politicians from Barcelona,True
81230007,Category:Politicians from Catalonia,True
81230007,Category:Spanish anti-communists,False
81230007,Category:Spanish business executives,False
81230007,Category:Spanish businesspeople,False
81230007,Category:Spanish company founders,False
81230007,Category:Spanish far-right politicians,True
81230007,Category:Spanish financial businesspeople,False
81230007,Category:Spanish industrialists,False
81230007,Category:Spanish jurists,False
81230007,Category:Spanish monarchists,False
81230007,Category:Spanish money managers,False
81230007,Category:Spanish newspaper founders,False
81230007,Category:Spanish newspaper publishers (people),False
81230007,Category:Spanish philanthropists,True
81230007,Category:Spanish politicians,True
81230007,Category:Spanish prisoners and detainees,False
81230007,Category:Spanish propagandists,False
81230007,Category:Spanish publishers (people),False
81230007,Category:Spanish syndicalists,False
81230007,Category:Spanish trade unionists,False
81230007,Category:Spanish traditionalist Catholics,False
81230007,Category:Trade unionists from Catalonia,False
81230007,Category:University of Barcelona alumni,False
81230007,Category:University of Salamanca alumni,False
81230012,Category:2-8-2 locomotives,False
81230012,Category:H. K. Porter locomotives,False
81230012,Category:Individual locomotives of the United States,False
81230012,Category:Preserved steam engines,False
81230012,Category:Preserved steam locomotives of Washington,False
81230012,Category:Railway locomotives introduced in 1924,False
81230012,Category:Standard-gauge locomotives of the United States,False
81230012,Category:Steam locomotives of the United States,False
81230015,Category:1917 births,True
81230015,Category:1963 deaths,True
81230015,Category:Aden Emergency,False
81230015,Category:Yemeni revolutionaries,False
81230021,Category:Black British history,False
81230021,Category:Brixton,False
81230021,Category:Buildings and structures completed in 2021,False
81230021,Category:Buildings and structures in the London Borough of Lambeth,False
81230021,Category:David Adjaye buildings,False
81230026,Category:Beetles described in 1963,False
81230026,Category:Cassidinae,False
81230026,Category:Cassidinae stubs,False
81230034,Category:2011 establishments in Russia,False
81230034,Category:Geology of Russia,False
81230034,Category:Holding companies of Russia,False
81230034,Category:Russian companies established in 2011,False
81230034,Category:Russian entities subject to European Union sanctions,False
81230058,Category:1999 debut albums,False
81230058,Category:Too Phat albums,False
81230077,Category:Amol County geography stubs,False
81230077,Category:Populated places in Amol County,False
81230077,Category:Settled areas of Elburz,False
81230094,Category:Motorsport-related lists,False
81230101,Category:21st-century American women writers,True
81230101,Category:American horror novelists,False
81230101,Category:American novelist stubs,False
81230101,Category:American writers of Vietnamese descent,True
81230101,Category:American young adult novelists,False
81230101,Category:Bram Stoker Awards,False
81230101,Category:LGBTQ people from Pennsylvania,True
81230101,Category:Living people,True
81230101,Category:Novelists from Philadelphia,False
81230111,Category:2000 births,True
81230111,Category:Living people,True
81230111,Category:People from Maidstone,True
81230111,Category:Sportspeople from Kent,True
81230116,Category:Beetles described in 1963,False
81230116,Category:Cassidinae,False
81230116,Category:Cassidinae stubs,False
81230133,Category:Malaysia road stubs,False
81230133,Category:Roads in Johor,False
81230144,Category:Beetles described in 1963,False
81230144,Category:Cassidinae,False
81230144,Category:Cassidinae stubs,False
81230157,Category:2024 drama films,False
81230157,Category:2024 films,False
81230157,Category:Films set in Mongolia,False
81230157,Category:Mongolian-language films,False
81230157,Category:Mongolian drama films,False
81230174,Category:21st-century Ukrainian male singers,True
81230174,Category:Living people,True
81230174,Category:Ukrainian record producers,False
81230174,Category:Ukrainian singer-songwriters,True
81230196,Category:1944 American novels,False
81230196,Category:Novels by Zane Grey,False
81230196,Category:Novels set in Australia,False
81230224,Category:1962 births,True
81230224,Category:Canadian scientists,False
81230224,Category:Chemical engineers,False
81230224,Category:Fellows of the American Chemical Society,False
81230224,Category:Living people,True
81230224,Category:Venezuelan scientists,False
81230224,Category:Wood scientists,False
81230225,Category:Buildings and structures completed in 2025,False
81230225,Category:Indoor arenas in Russia,False
81230225,Category:Mixed martial arts venues in Russia,False
81230225,Category:Sports venues in Moscow,False
81230228,Category:Beetles described in 1963,False
81230228,Category:Cassidinae,False
81230228,Category:Cassidinae stubs,False
81230244,Category:Beetles described in 1963,False
81230244,Category:Cassidinae,False
81230244,Category:Cassidinae stubs,False
81230262,Category:2025 in Chilean sport,False
81230262,Category:2025 in track cycling,False
81230262,Category:International cycle races hosted by Chile,False
81230262,Category:October 2025 sports events in Chile,False
81230262,"Category:Sports competitions in Santiago, Chile",False
81230262,Category:UCI Track Cycling World Championships by year,False
81230263,Category:Beetles described in 1963,False
81230263,Category:Cassidinae,False
81230263,Category:Cassidinae stubs,False
81230265,Category:Gobiidae stubs,False
81230265,Category:Gobiinae,False
81230265,Category:Ray-finned fish genera,False
81230265,Category:Taxa named by Ulrich K. Schliewen,False
81230272,Category:1961 births,True
81230272,Category:Filipino lawyers,False
81230272,Category:Living people,True
81230284,Category:Asian women's national under-20 association football teams,False
81230284,Category:Women's football in Malaysia,False
81230284,Category:Women's national sports teams of Malaysia,False
81230287,Category:Beetles described in 1963,False
81230287,Category:Cassidinae,False
81230287,Category:Cassidinae stubs,False
81230303,Category:Football clubs in Pakistan,False
81230304,Category:Beetles described in 1963,False
81230304,Category:Cassidinae,False
81230304,Category:Cassidinae stubs,False
81230314,Category:Beetles described in 1963,False
81230314,Category:Cassidinae,False
81230314,Category:Cassidinae stubs,False
81230329,Category:1959 births,True
81230329,Category:Filipino jurists,False
81230329,Category:Filipino lawyers,False
81230329,Category:Living people,True
81230329,Category:People from Baguio,True
81230329,Category:University of the Cordilleras alumni,False
81230343,Category:1989 births,True
81230343,Category:Chadema MPs,False
81230343,Category:Chama Cha Mapinduzi politicians,True
81230343,Category:Living people,True
81230343,Category:Open University of Tanzania alumni,False
81230357,Category:Beetles of Asia,False
81230357,Category:Cassidinae,False
81230357,Category:Chrysomelidae genera,False
81230357,Category:Taxa named by Félicien Chapuis,False
81230361,Category:2026 anime television series debuts,False
81230361,Category:Anime and manga stubs,False
81230361,Category:Anime with original screenplays,False
81230361,Category:East Fish Studio,False
81230361,Category:Pony Canyon,False
81230361,Category:Television series about rail transport,False
81230361,Category:Upcoming anime television series,False
81230364,Category:2026 films,False
81230364,Category:Films directed by Santiago Segura,False
81230364,Category:Films set in Spain,False
81230364,Category:Films shot in Madrid,False
81230364,Category:Films shot in the Community of Madrid,False
81230364,Category:Spanish black comedy films,False
81230364,Category:Spanish sequel films,False
81230364,Category:Upcoming Spanish-language films,False
81230364,Category:Upcoming films,False
81230368,Category:2025 ICF Canoe Slalom World Championships,False
81230378,Category:2025 singles,False
81230378,Category:2025 songs,False
81230378,Category:Heavenly Recordings singles,False
81230378,Category:Saint Etienne (band) songs,False
81230378,Category:Songs written by Sarah Cracknell,False
81230378,Category:Songs written by Tim Powell (producer),False
